datatime,acc_x,acc_y,acc_z,label
2021-10-27 15:51:08.062500+00:00,27,20,42,upstairs
2021-10-27 15:51:08.093750+00:00,32,18,46,upstairs
2021-10-27 15:51:08.125000+00:00,30,23,49,upstairs
2021-10-27 15:51:08.156250+00:00,25,26,49,upstairs
2021-10-27 15:51:08.187500+00:00,39,33,52,upstairs
2021-10-27 15:51:08.218750+00:00,60,41,66,upstairs
2021-10-27 15:51:08.250000+00:00,54,31,64,upstairs
2021-10-27 15:51:08.281250+00:00,39,30,47,upstairs
2021-10-27 15:51:08.312500+00:00,48,40,40,upstairs
2021-10-27 15:51:08.343750+00:00,71,49,36,upstairs
2021-10-27 15:51:08.375000+00:00,71,48,39,upstairs
2021-10-27 15:51:08.406250+00:00,48,54,12,upstairs
2021-10-27 15:51:08.437500+00:00,43,44,1,upstairs
2021-10-27 15:51:08.468750+00:00,45,39,1,upstairs
2021-10-27 15:51:08.500000+00:00,41,29,6,upstairs
2021-10-27 15:51:08.531250+00:00,38,26,9,upstairs
2021-10-27 15:51:08.562500+00:00,30,22,14,upstairs
2021-10-27 15:51:08.593750+00:00,31,21,18,upstairs
2021-10-27 15:51:08.625000+00:00,34,24,24,upstairs
2021-10-27 15:51:08.656250+00:00,36,28,36,upstairs
2021-10-27 15:51:08.687500+00:00,49,28,42,upstairs
2021-10-27 15:51:08.718750+00:00,68,26,45,upstairs
2021-10-27 15:51:08.750000+00:00,68,27,42,upstairs
2021-10-27 15:51:08.781250+00:00,58,35,38,upstairs
2021-10-27 15:51:08.812500+00:00,56,40,37,upstairs
2021-10-27 15:51:08.843750+00:00,55,48,36,upstairs
2021-10-27 15:51:08.875000+00:00,53,52,36,upstairs
2021-10-27 15:51:08.906250+00:00,57,53,39,upstairs
2021-10-27 15:51:08.937500+00:00,67,49,37,upstairs
2021-10-27 15:51:08.968750+00:00,60,48,32,upstairs
2021-10-27 15:51:09+00:00,37,54,20,upstairs
2021-10-27 15:51:09.031250+00:00,30,56,17,upstairs
2021-10-27 15:51:09.062500+00:00,7,56,17,upstairs
2021-10-27 15:51:09.093750+00:00,13,46,20,upstairs
2021-10-27 15:51:09.125000+00:00,23,41,22,upstairs
2021-10-27 15:51:09.156250+00:00,24,30,22,upstairs
2021-10-27 15:51:09.187500+00:00,24,28,23,upstairs
2021-10-27 15:51:09.218750+00:00,22,24,27,upstairs
2021-10-27 15:51:09.250000+00:00,21,21,31,upstairs
2021-10-27 15:51:09.281250+00:00,25,23,42,upstairs
2021-10-27 15:51:09.312500+00:00,24,22,45,upstairs
2021-10-27 15:51:09.343750+00:00,21,21,43,upstairs
2021-10-27 15:51:09.375000+00:00,26,26,46,upstairs
2021-10-27 15:51:09.406250+00:00,33,31,50,upstairs
2021-10-27 15:51:09.437500+00:00,45,37,60,upstairs
2021-10-27 15:51:09.468750+00:00,42,34,60,upstairs
2021-10-27 15:51:09.500000+00:00,40,33,64,upstairs
2021-10-27 15:51:09.531250+00:00,56,42,54,upstairs
2021-10-27 15:51:09.562500+00:00,58,41,54,upstairs
2021-10-27 15:51:09.593750+00:00,41,54,39,upstairs
2021-10-27 15:51:09.625000+00:00,33,50,28,upstairs
2021-10-27 15:51:09.656250+00:00,29,44,15,upstairs
2021-10-27 15:51:09.687500+00:00,35,36,12,upstairs
2021-10-27 15:51:09.718750+00:00,36,35,14,upstairs
2021-10-27 15:51:09.750000+00:00,29,31,18,upstairs
2021-10-27 15:51:09.781250+00:00,28,30,21,upstairs
2021-10-27 15:51:09.812500+00:00,27,30,27,upstairs
2021-10-27 15:51:09.843750+00:00,24,31,27,upstairs
2021-10-27 15:51:09.875000+00:00,27,37,40,upstairs
2021-10-27 15:51:09.906250+00:00,39,37,54,upstairs
2021-10-27 15:51:09.937500+00:00,46,34,51,upstairs
2021-10-27 15:51:09.968750+00:00,51,34,47,upstairs
2021-10-27 15:51:10+00:00,48,38,48,upstairs
2021-10-27 15:51:10.031250+00:00,47,46,48,upstairs
2021-10-27 15:51:10.062500+00:00,42,48,45,upstairs
2021-10-27 15:51:10.093750+00:00,35,45,46,upstairs
2021-10-27 15:51:10.125000+00:00,48,52,53,upstairs
2021-10-27 15:51:10.156250+00:00,61,51,54,upstairs
2021-10-27 15:51:10.187500+00:00,45,55,38,upstairs
2021-10-27 15:51:10.218750+00:00,28,55,26,upstairs
2021-10-27 15:51:10.250000+00:00,7,52,16,upstairs
2021-10-27 15:51:10.281250+00:00,3,50,15,upstairs
2021-10-27 15:51:10.312500+00:00,9,41,19,upstairs
2021-10-27 15:51:10.343750+00:00,21,29,19,upstairs
2021-10-27 15:51:10.375000+00:00,25,24,20,upstairs
2021-10-27 15:51:10.406250+00:00,30,20,26,upstairs
2021-10-27 15:51:10.437500+00:00,30,20,31,upstairs
2021-10-27 15:51:10.468750+00:00,35,19,45,upstairs
2021-10-27 15:51:10.500000+00:00,37,20,49,upstairs
2021-10-27 15:51:10.531250+00:00,27,25,47,upstairs
2021-10-27 15:51:10.562500+00:00,19,30,48,upstairs
2021-10-27 15:51:10.593750+00:00,21,34,53,upstairs
2021-10-27 15:51:10.625000+00:00,50,43,70,upstairs
2021-10-27 15:51:10.656250+00:00,53,43,71,upstairs
2021-10-27 15:51:10.687500+00:00,48,39,62,upstairs
2021-10-27 15:51:10.718750+00:00,56,41,47,upstairs
2021-10-27 15:51:10.750000+00:00,55,51,47,upstairs
2021-10-27 15:51:10.781250+00:00,48,57,38,upstairs
2021-10-27 15:51:10.812500+00:00,40,54,28,upstairs
2021-10-27 15:51:10.843750+00:00,35,40,16,upstairs
2021-10-27 15:51:10.875000+00:00,39,32,19,upstairs
2021-10-27 15:51:10.906250+00:00,39,23,23,upstairs
2021-10-27 15:51:10.937500+00:00,36,21,21,upstairs
2021-10-27 15:51:10.968750+00:00,26,17,14,upstairs
2021-10-27 15:51:11+00:00,27,16,14,upstairs
2021-10-27 15:51:11.031250+00:00,29,18,17,upstairs
2021-10-27 15:51:11.062500+00:00,40,22,26,upstairs
2021-10-27 15:51:11.093750+00:00,43,26,31,upstairs
2021-10-27 15:51:11.125000+00:00,47,32,45,upstairs
2021-10-27 15:51:11.156250+00:00,48,36,50,upstairs
2021-10-27 15:51:11.187500+00:00,41,43,58,upstairs
2021-10-27 15:51:11.218750+00:00,45,48,67,upstairs
2021-10-27 15:51:11.250000+00:00,41,49,60,upstairs
2021-10-27 15:51:11.281250+00:00,48,50,52,upstairs
2021-10-27 15:51:11.312500+00:00,51,53,53,upstairs
2021-10-27 15:51:11.343750+00:00,56,53,49,upstairs
2021-10-27 15:51:11.375000+00:00,49,54,43,upstairs
2021-10-27 15:51:11.406250+00:00,23,53,28,upstairs
2021-10-27 15:51:11.437500+00:00,7,51,18,upstairs
2021-10-27 15:51:11.468750+00:00,4,48,15,upstairs
2021-10-27 15:51:11.500000+00:00,11,36,12,upstairs
2021-10-27 15:51:11.531250+00:00,18,29,13,upstairs
2021-10-27 15:51:11.562500+00:00,23,21,19,upstairs
2021-10-27 15:51:11.593750+00:00,23,20,22,upstairs
2021-10-27 15:51:11.625000+00:00,26,19,29,upstairs
2021-10-27 15:51:11.656250+00:00,28,19,36,upstairs
2021-10-27 15:51:11.687500+00:00,34,18,42,upstairs
2021-10-27 15:51:11.718750+00:00,37,18,53,upstairs
2021-10-27 15:51:11.750000+00:00,32,21,58,upstairs
2021-10-27 15:51:11.781250+00:00,33,31,65,upstairs
2021-10-27 15:51:11.812500+00:00,51,36,70,upstairs
2021-10-27 15:51:11.843750+00:00,52,33,69,upstairs
2021-10-27 15:51:11.875000+00:00,50,34,58,upstairs
2021-10-27 15:51:11.906250+00:00,59,36,52,upstairs
2021-10-27 15:51:11.937500+00:00,60,44,45,upstairs
2021-10-27 15:51:11.968750+00:00,58,48,44,upstairs
2021-10-27 15:51:12+00:00,47,53,30,upstairs
2021-10-27 15:51:12.031250+00:00,40,40,12,upstairs
2021-10-27 15:51:12.062500+00:00,43,34,13,upstairs
2021-10-27 15:51:12.093750+00:00,39,26,17,upstairs
2021-10-27 15:51:12.125000+00:00,34,23,15,upstairs
2021-10-27 15:51:12.156250+00:00,26,17,9,upstairs
2021-10-27 15:51:12.187500+00:00,25,14,7,upstairs
2021-10-27 15:51:12.218750+00:00,30,14,14,upstairs
2021-10-27 15:51:12.250000+00:00,36,22,31,upstairs
2021-10-27 15:51:12.281250+00:00,35,26,37,upstairs
2021-10-27 15:51:12.312500+00:00,35,37,54,upstairs
2021-10-27 15:51:12.343750+00:00,43,37,60,upstairs
2021-10-27 15:51:12.375000+00:00,55,34,55,upstairs
2021-10-27 15:51:12.406250+00:00,60,38,51,upstairs
2021-10-27 15:51:12.437500+00:00,60,52,42,upstairs
2021-10-27 15:51:12.468750+00:00,43,57,40,upstairs
2021-10-27 15:51:12.500000+00:00,38,56,39,upstairs
2021-10-27 15:51:12.531250+00:00,67,52,41,upstairs
2021-10-27 15:51:12.562500+00:00,78,48,42,upstairs
2021-10-27 15:51:12.593750+00:00,42,49,24,upstairs
2021-10-27 15:51:12.625000+00:00,29,51,18,upstairs
2021-10-27 15:51:12.656250+00:00,17,50,16,upstairs
2021-10-27 15:51:12.687500+00:00,18,39,16,upstairs
2021-10-27 15:51:12.718750+00:00,23,33,17,upstairs
2021-10-27 15:51:12.750000+00:00,26,25,17,upstairs
2021-10-27 15:51:12.781250+00:00,26,23,18,upstairs
2021-10-27 15:51:12.812500+00:00,29,21,23,upstairs
2021-10-27 15:51:12.843750+00:00,33,21,27,upstairs
2021-10-27 15:51:12.875000+00:00,39,17,36,upstairs
2021-10-27 15:51:12.906250+00:00,30,17,37,upstairs
2021-10-27 15:51:12.937500+00:00,23,20,38,upstairs
2021-10-27 15:51:12.968750+00:00,37,33,55,upstairs
2021-10-27 15:51:13+00:00,55,43,61,upstairs
2021-10-27 15:51:13.031250+00:00,66,38,59,upstairs
2021-10-27 15:51:13.062500+00:00,55,34,59,upstairs
2021-10-27 15:51:13.093750+00:00,60,40,40,upstairs
2021-10-27 15:51:13.125000+00:00,66,50,37,upstairs
2021-10-27 15:51:13.156250+00:00,60,52,35,upstairs
2021-10-27 15:51:13.187500+00:00,46,50,23,upstairs
2021-10-27 15:51:13.218750+00:00,40,46,15,upstairs
2021-10-27 15:51:13.250000+00:00,43,37,10,upstairs
2021-10-27 15:51:13.281250+00:00,48,31,12,upstairs
2021-10-27 15:51:13.312500+00:00,43,26,13,upstairs
2021-10-27 15:51:13.343750+00:00,27,20,10,upstairs
2021-10-27 15:51:13.375000+00:00,23,18,9,upstairs
2021-10-27 15:51:13.406250+00:00,24,18,13,upstairs
2021-10-27 15:51:13.437500+00:00,28,21,17,upstairs
2021-10-27 15:51:13.468750+00:00,36,30,29,upstairs
2021-10-27 15:51:13.500000+00:00,37,33,33,upstairs
2021-10-27 15:51:13.531250+00:00,54,38,51,upstairs
2021-10-27 15:51:13.562500+00:00,58,40,54,upstairs
2021-10-27 15:51:13.593750+00:00,58,41,55,upstairs
2021-10-27 15:51:13.625000+00:00,52,44,49,upstairs
2021-10-27 15:51:13.656250+00:00,47,44,45,upstairs
2021-10-27 15:51:13.687500+00:00,53,45,41,upstairs
2021-10-27 15:51:13.718750+00:00,65,48,41,upstairs
2021-10-27 15:51:13.750000+00:00,67,48,35,upstairs
2021-10-27 15:51:13.781250+00:00,38,54,21,upstairs
2021-10-27 15:51:13.812500+00:00,30,54,16,upstairs
2021-10-27 15:51:13.843750+00:00,14,47,10,upstairs
2021-10-27 15:51:13.875000+00:00,13,43,14,upstairs
2021-10-27 15:51:13.906250+00:00,19,34,19,upstairs
2021-10-27 15:51:13.937500+00:00,24,30,19,upstairs
2021-10-27 15:51:13.968750+00:00,28,23,19,upstairs
2021-10-27 15:51:14+00:00,29,19,23,upstairs
2021-10-27 15:51:14.031250+00:00,33,18,25,upstairs
2021-10-27 15:51:14.062500+00:00,42,17,37,upstairs
2021-10-27 15:51:14.093750+00:00,43,19,44,upstairs
2021-10-27 15:51:14.125000+00:00,34,27,51,upstairs
2021-10-27 15:51:14.156250+00:00,34,43,52,upstairs
2021-10-27 15:51:14.187500+00:00,43,48,51,upstairs
2021-10-27 15:51:14.218750+00:00,50,42,54,upstairs
2021-10-27 15:51:14.250000+00:00,53,40,58,upstairs
2021-10-27 15:51:14.281250+00:00,80,45,42,upstairs
2021-10-27 15:51:14.312500+00:00,73,50,39,upstairs
2021-10-27 15:51:14.343750+00:00,51,49,23,upstairs
2021-10-27 15:51:14.375000+00:00,34,43,14,upstairs
2021-10-27 15:51:14.406250+00:00,30,37,10,upstairs
2021-10-27 15:51:14.437500+00:00,38,30,13,upstairs
2021-10-27 15:51:14.468750+00:00,40,28,14,upstairs
2021-10-27 15:51:14.500000+00:00,34,24,11,upstairs
2021-10-27 15:51:14.531250+00:00,30,22,12,upstairs
2021-10-27 15:51:14.562500+00:00,23,20,16,upstairs
2021-10-27 15:51:14.593750+00:00,22,25,27,upstairs
2021-10-27 15:51:14.625000+00:00,34,30,39,upstairs
2021-10-27 15:51:14.656250+00:00,54,32,45,upstairs
2021-10-27 15:51:14.687500+00:00,53,32,37,upstairs
2021-10-27 15:51:14.718750+00:00,57,38,35,upstairs
2021-10-27 15:51:14.750000+00:00,56,41,39,upstairs
2021-10-27 15:51:14.781250+00:00,54,52,49,upstairs
2021-10-27 15:51:14.812500+00:00,43,60,44,upstairs
2021-10-27 15:51:14.843750+00:00,41,64,40,upstairs
2021-10-27 15:51:14.875000+00:00,62,65,41,upstairs
2021-10-27 15:51:14.906250+00:00,62,61,35,upstairs
2021-10-27 15:51:14.937500+00:00,36,55,19,upstairs
2021-10-27 15:51:14.968750+00:00,27,52,17,upstairs
2021-10-27 15:51:15+00:00,14,49,12,upstairs
2021-10-27 15:51:15.031250+00:00,13,44,14,upstairs
2021-10-27 15:51:15.062500+00:00,7,39,13,upstairs
2021-10-27 15:51:15.093750+00:00,22,28,17,upstairs
2021-10-27 15:51:15.125000+00:00,26,24,19,upstairs
2021-10-27 15:51:15.156250+00:00,34,18,24,upstairs
2021-10-27 15:51:15.187500+00:00,34,17,26,upstairs
2021-10-27 15:51:15.218750+00:00,32,16,36,upstairs
2021-10-27 15:51:15.250000+00:00,29,25,49,upstairs
2021-10-27 15:51:15.281250+00:00,27,31,52,upstairs
2021-10-27 15:51:15.312500+00:00,36,39,54,upstairs
2021-10-27 15:51:15.343750+00:00,47,43,50,upstairs
2021-10-27 15:51:15.375000+00:00,63,44,49,upstairs
2021-10-27 15:51:15.406250+00:00,55,40,53,upstairs
2021-10-27 15:51:15.437500+00:00,50,48,58,upstairs
2021-10-27 15:51:15.468750+00:00,62,48,40,upstairs
2021-10-27 15:51:15.500000+00:00,60,53,36,upstairs
2021-10-27 15:51:15.531250+00:00,42,47,26,upstairs
2021-10-27 15:51:15.562500+00:00,36,42,18,upstairs
2021-10-27 15:51:15.593750+00:00,40,30,10,upstairs
2021-10-27 15:51:15.625000+00:00,43,27,12,upstairs
2021-10-27 15:51:15.656250+00:00,43,25,15,upstairs
2021-10-27 15:51:15.687500+00:00,32,22,15,upstairs
2021-10-27 15:51:15.718750+00:00,27,21,15,upstairs
2021-10-27 15:51:15.750000+00:00,28,23,20,upstairs
2021-10-27 15:51:15.781250+00:00,30,25,26,upstairs
2021-10-27 15:51:15.812500+00:00,29,32,42,upstairs
2021-10-27 15:51:15.843750+00:00,34,34,48,upstairs
2021-10-27 15:51:15.875000+00:00,45,32,46,upstairs
2021-10-27 15:51:15.906250+00:00,47,34,44,upstairs
2021-10-27 15:51:15.937500+00:00,49,38,45,upstairs
2021-10-27 15:51:15.968750+00:00,50,44,47,upstairs
2021-10-27 15:51:16+00:00,48,46,49,upstairs
2021-10-27 15:51:16.031250+00:00,52,50,49,upstairs
2021-10-27 15:51:16.062500+00:00,64,51,48,upstairs
2021-10-27 15:51:16.093750+00:00,66,44,36,upstairs
2021-10-27 15:51:16.125000+00:00,35,46,19,upstairs
2021-10-27 15:51:16.156250+00:00,24,48,19,upstairs
2021-10-27 15:51:16.187500+00:00,8,47,21,upstairs
2021-10-27 15:51:16.218750+00:00,7,45,23,upstairs
2021-10-27 15:51:16.250000+00:00,22,31,22,upstairs
2021-10-27 15:51:16.281250+00:00,30,20,20,upstairs
2021-10-27 15:51:16.312500+00:00,33,18,23,upstairs
2021-10-27 15:51:16.343750+00:00,32,15,28,upstairs
2021-10-27 15:51:16.375000+00:00,34,16,31,upstairs
2021-10-27 15:51:16.406250+00:00,36,19,38,upstairs
2021-10-27 15:51:16.437500+00:00,32,22,42,upstairs
2021-10-27 15:51:16.468750+00:00,26,32,52,upstairs
2021-10-27 15:51:16.500000+00:00,45,44,59,upstairs
2021-10-27 15:51:16.531250+00:00,60,45,60,upstairs
2021-10-27 15:51:16.562500+00:00,59,31,59,upstairs
2021-10-27 15:51:16.593750+00:00,51,29,58,upstairs
2021-10-27 15:51:16.625000+00:00,63,38,41,upstairs
2021-10-27 15:51:16.656250+00:00,63,39,36,upstairs
2021-10-27 15:51:16.687500+00:00,50,41,24,upstairs
2021-10-27 15:51:16.718750+00:00,39,36,14,upstairs
2021-10-27 15:51:16.750000+00:00,39,27,4,upstairs
2021-10-27 15:51:16.781250+00:00,56,28,17,upstairs
2021-10-27 15:51:16.812500+00:00,65,31,27,upstairs
2021-10-27 15:51:16.843750+00:00,50,35,38,upstairs
2021-10-27 15:51:16.875000+00:00,29,34,36,upstairs
2021-10-27 15:51:16.906250+00:00,17,22,36,upstairs
2021-10-27 15:51:16.937500+00:00,16,17,26,upstairs
2021-10-27 15:51:16.968750+00:00,25,14,25,upstairs
2021-10-27 15:51:17+00:00,43,17,32,upstairs
2021-10-27 15:51:17.031250+00:00,52,18,38,upstairs
2021-10-27 15:51:17.062500+00:00,51,23,42,upstairs
2021-10-27 15:51:17.093750+00:00,50,28,46,upstairs
2021-10-27 15:51:17.125000+00:00,41,39,61,upstairs
2021-10-27 15:51:17.156250+00:00,41,41,52,upstairs
2021-10-27 15:51:17.187500+00:00,42,40,42,upstairs
2021-10-27 15:51:17.218750+00:00,50,42,39,upstairs
2021-10-27 15:51:17.250000+00:00,59,43,44,upstairs
2021-10-27 15:51:17.281250+00:00,61,49,39,upstairs
2021-10-27 15:51:17.312500+00:00,49,53,28,upstairs
2021-10-27 15:51:17.343750+00:00,24,54,16,upstairs
2021-10-27 15:51:17.375000+00:00,-1,54,18,upstairs
2021-10-27 15:51:17.406250+00:00,0,47,19,upstairs
2021-10-27 15:51:17.437500+00:00,31,35,24,upstairs
2021-10-27 15:51:17.468750+00:00,51,26,26,upstairs
2021-10-27 15:51:17.500000+00:00,58,7,26,upstairs
2021-10-27 15:51:17.531250+00:00,53,4,28,upstairs
2021-10-27 15:51:17.562500+00:00,46,10,34,upstairs
2021-10-27 15:51:17.593750+00:00,28,23,32,upstairs
2021-10-27 15:51:17.625000+00:00,26,29,33,upstairs
2021-10-27 15:51:17.656250+00:00,23,34,39,upstairs
2021-10-27 15:51:17.687500+00:00,23,34,42,upstairs
2021-10-27 15:51:17.718750+00:00,37,33,45,upstairs
2021-10-27 15:51:17.750000+00:00,51,35,54,upstairs
2021-10-27 15:51:17.781250+00:00,61,36,60,upstairs
2021-10-27 15:51:17.812500+00:00,63,36,56,upstairs
2021-10-27 15:51:17.843750+00:00,61,38,49,upstairs
2021-10-27 15:51:17.875000+00:00,59,42,36,upstairs
2021-10-27 15:51:17.906250+00:00,52,45,33,upstairs
2021-10-27 15:51:17.937500+00:00,42,40,27,upstairs
2021-10-27 15:51:17.968750+00:00,32,36,21,upstairs
2021-10-27 15:51:18+00:00,34,24,18,upstairs
2021-10-27 15:51:18.031250+00:00,41,19,18,upstairs
2021-10-27 15:51:18.062500+00:00,44,17,17,upstairs
2021-10-27 15:51:18.093750+00:00,43,18,15,upstairs
2021-10-27 15:51:18.125000+00:00,39,19,15,upstairs
2021-10-27 15:51:18.156250+00:00,38,20,24,upstairs
2021-10-27 15:51:18.187500+00:00,39,21,28,upstairs
2021-10-27 15:51:18.218750+00:00,40,23,36,upstairs
2021-10-27 15:51:18.250000+00:00,48,28,48,upstairs
2021-10-27 15:51:18.281250+00:00,46,30,48,upstairs
2021-10-27 15:51:18.312500+00:00,41,37,49,upstairs
2021-10-27 15:51:18.343750+00:00,39,41,50,upstairs
2021-10-27 15:51:18.375000+00:00,45,50,56,upstairs
2021-10-27 15:51:18.406250+00:00,41,52,54,upstairs
2021-10-27 15:51:18.437500+00:00,46,49,50,upstairs
2021-10-27 15:51:18.468750+00:00,67,49,53,upstairs
2021-10-27 15:51:18.500000+00:00,61,48,45,upstairs
2021-10-27 15:51:18.531250+00:00,32,47,24,upstairs
2021-10-27 15:51:18.562500+00:00,22,44,18,upstairs
2021-10-27 15:51:18.593750+00:00,13,41,13,upstairs
2021-10-27 15:51:18.625000+00:00,15,38,16,upstairs
2021-10-27 15:51:18.656250+00:00,20,30,22,upstairs
2021-10-27 15:51:18.687500+00:00,22,23,25,upstairs
2021-10-27 15:51:18.718750+00:00,22,21,28,upstairs
2021-10-27 15:51:18.750000+00:00,27,22,33,upstairs
2021-10-27 15:51:18.781250+00:00,30,22,35,upstairs
2021-10-27 15:51:18.812500+00:00,35,23,41,upstairs
2021-10-27 15:51:18.843750+00:00,38,23,43,upstairs
2021-10-27 15:51:18.875000+00:00,29,21,40,upstairs
2021-10-27 15:51:18.906250+00:00,30,22,50,upstairs
2021-10-27 15:51:18.937500+00:00,36,28,50,upstairs
2021-10-27 15:51:18.968750+00:00,66,32,55,upstairs
2021-10-27 15:51:19+00:00,62,17,54,upstairs
2021-10-27 15:51:19.031250+00:00,53,23,48,upstairs
2021-10-27 15:51:19.062500+00:00,59,35,45,upstairs
2021-10-27 15:51:19.093750+00:00,54,45,35,upstairs
2021-10-27 15:51:19.125000+00:00,47,54,32,upstairs
2021-10-27 15:51:19.156250+00:00,42,55,23,upstairs
2021-10-27 15:51:19.187500+00:00,41,49,12,upstairs
2021-10-27 15:51:19.218750+00:00,47,42,12,upstairs
2021-10-27 15:51:19.250000+00:00,59,35,17,upstairs
2021-10-27 15:51:19.281250+00:00,36,26,13,upstairs
2021-10-27 15:51:19.312500+00:00,29,22,13,upstairs
2021-10-27 15:51:19.343750+00:00,23,20,20,upstairs
2021-10-27 15:51:19.375000+00:00,26,21,25,upstairs
2021-10-27 15:51:19.406250+00:00,36,32,36,upstairs
2021-10-27 15:51:19.437500+00:00,34,33,41,upstairs
2021-10-27 15:51:19.468750+00:00,42,31,43,upstairs
2021-10-27 15:51:19.500000+00:00,48,38,39,upstairs
2021-10-27 15:51:19.531250+00:00,50,43,40,upstairs
2021-10-27 15:51:19.562500+00:00,58,51,46,upstairs
2021-10-27 15:51:19.593750+00:00,53,51,45,upstairs
2021-10-27 15:51:19.625000+00:00,52,47,42,upstairs
2021-10-27 15:51:19.656250+00:00,55,46,43,upstairs
2021-10-27 15:51:19.687500+00:00,65,45,44,upstairs
2021-10-27 15:51:19.718750+00:00,39,50,30,upstairs
2021-10-27 15:51:19.750000+00:00,25,51,24,upstairs
2021-10-27 15:51:19.781250+00:00,7,48,19,upstairs
2021-10-27 15:51:19.812500+00:00,6,44,20,upstairs
2021-10-27 15:51:19.843750+00:00,11,33,21,upstairs
2021-10-27 15:51:19.875000+00:00,17,27,20,upstairs
2021-10-27 15:51:19.906250+00:00,23,19,20,upstairs
2021-10-27 15:51:19.937500+00:00,26,15,22,upstairs
2021-10-27 15:51:19.968750+00:00,29,15,24,upstairs
2021-10-27 15:51:20+00:00,41,13,35,upstairs
2021-10-27 15:51:20.031250+00:00,51,16,46,upstairs
2021-10-27 15:51:20.062500+00:00,41,27,52,upstairs
2021-10-27 15:51:20.093750+00:00,35,29,51,upstairs
2021-10-27 15:51:20.125000+00:00,40,42,58,upstairs
2021-10-27 15:51:20.156250+00:00,60,38,65,upstairs
2021-10-27 15:51:20.187500+00:00,58,30,63,upstairs
2021-10-27 15:51:20.218750+00:00,55,39,49,upstairs
2021-10-27 15:51:20.250000+00:00,55,41,44,upstairs
2021-10-27 15:51:20.281250+00:00,49,49,37,upstairs
2021-10-27 15:51:20.312500+00:00,52,48,32,upstairs
2021-10-27 15:51:20.343750+00:00,41,48,19,upstairs
2021-10-27 15:51:20.375000+00:00,47,39,12,upstairs
2021-10-27 15:51:20.406250+00:00,53,32,16,upstairs
2021-10-27 15:51:20.437500+00:00,43,25,17,upstairs
2021-10-27 15:51:20.468750+00:00,35,21,18,upstairs
2021-10-27 15:51:20.500000+00:00,26,16,21,upstairs
2021-10-27 15:51:20.531250+00:00,25,15,22,upstairs
2021-10-27 15:51:20.562500+00:00,30,17,27,upstairs
2021-10-27 15:51:20.593750+00:00,39,21,34,upstairs
2021-10-27 15:51:20.625000+00:00,47,24,40,upstairs
2021-10-27 15:51:20.656250+00:00,51,30,43,upstairs
2021-10-27 15:51:20.687500+00:00,51,35,46,upstairs
2021-10-27 15:51:20.718750+00:00,59,43,56,upstairs
2021-10-27 15:51:20.750000+00:00,56,47,55,upstairs
2021-10-27 15:51:20.781250+00:00,43,48,43,upstairs
2021-10-27 15:51:20.812500+00:00,54,43,48,upstairs
2021-10-27 15:51:20.843750+00:00,64,43,53,upstairs
2021-10-27 15:51:20.875000+00:00,55,44,49,upstairs
2021-10-27 15:51:20.906250+00:00,42,49,40,upstairs
2021-10-27 15:51:20.937500+00:00,21,51,29,upstairs
2021-10-27 15:51:20.968750+00:00,12,50,25,upstairs
2021-10-27 15:51:21+00:00,9,41,23,upstairs
2021-10-27 15:51:21.031250+00:00,5,30,19,upstairs
2021-10-27 15:51:21.062500+00:00,10,26,21,upstairs
2021-10-27 15:51:21.093750+00:00,15,18,28,upstairs
2021-10-27 15:51:21.125000+00:00,18,16,32,upstairs
2021-10-27 15:51:21.156250+00:00,30,16,47,upstairs
2021-10-27 15:51:21.187500+00:00,44,18,59,upstairs
2021-10-27 15:51:21.218750+00:00,28,17,57,upstairs
2021-10-27 15:51:21.250000+00:00,8,17,54,upstairs
2021-10-27 15:51:21.281250+00:00,5,18,60,upstairs
2021-10-27 15:51:21.312500+00:00,14,24,79,upstairs
2021-10-27 15:51:21.343750+00:00,15,22,79,upstairs
2021-10-27 15:51:21.375000+00:00,22,23,73,upstairs
2021-10-27 15:51:21.406250+00:00,36,30,70,upstairs
2021-10-27 15:51:21.437500+00:00,44,30,69,upstairs
2021-10-27 15:51:21.468750+00:00,35,37,56,upstairs
2021-10-27 15:51:21.500000+00:00,27,41,47,upstairs
2021-10-27 15:51:21.531250+00:00,23,32,30,upstairs
2021-10-27 15:51:21.562500+00:00,23,27,27,upstairs
2021-10-27 15:51:21.593750+00:00,28,23,30,upstairs
2021-10-27 15:51:21.625000+00:00,35,21,32,upstairs
2021-10-27 15:51:21.656250+00:00,35,19,30,upstairs
2021-10-27 15:51:21.687500+00:00,32,14,27,upstairs
2021-10-27 15:51:21.718750+00:00,29,13,28,upstairs
2021-10-27 15:51:21.750000+00:00,30,16,38,upstairs
2021-10-27 15:51:21.781250+00:00,34,19,46,upstairs
2021-10-27 15:51:21.812500+00:00,39,28,63,upstairs
2021-10-27 15:51:21.843750+00:00,37,40,80,upstairs
2021-10-27 15:51:21.875000+00:00,29,44,85,upstairs
2021-10-27 15:51:21.906250+00:00,9,48,74,upstairs
2021-10-27 15:51:21.937500+00:00,3,48,61,upstairs
2021-10-27 15:51:21.968750+00:00,20,43,60,upstairs
2021-10-27 15:51:22+00:00,36,41,62,upstairs
2021-10-27 15:51:22.031250+00:00,39,39,58,upstairs
2021-10-27 15:51:22.062500+00:00,21,41,42,upstairs
2021-10-27 15:51:22.093750+00:00,15,42,35,upstairs
2021-10-27 15:51:22.125000+00:00,2,41,27,upstairs
2021-10-27 15:51:22.156250+00:00,-5,40,32,upstairs
