datatime,acc_x,acc_y,acc_z
2021-10-27 16:27:10.312500+00:00,-62,-10,-16
2021-10-27 16:27:10.343750+00:00,-62,-12,-16
2021-10-27 16:27:10.375000+00:00,-61,-11,-15
2021-10-27 16:27:10.406250+00:00,-62,-10,-15
2021-10-27 16:27:10.437500+00:00,-62,-11,-16
2021-10-27 16:27:10.468750+00:00,-62,-10,-16
2021-10-27 16:27:10.500000+00:00,-62,-10,-15
2021-10-27 16:27:10.531250+00:00,-62,-11,-16
2021-10-27 16:27:10.562500+00:00,-62,-11,-15
2021-10-27 16:27:10.593750+00:00,-63,-11,-15
2021-10-27 16:27:10.625000+00:00,-62,-11,-16
2021-10-27 16:27:10.656250+00:00,-62,-10,-15
2021-10-27 16:27:10.687500+00:00,-63,-10,-16
2021-10-27 16:27:10.718750+00:00,-63,-11,-16
2021-10-27 16:27:10.750000+00:00,-61,-11,-15
2021-10-27 16:27:10.781250+00:00,-61,-11,-15
2021-10-27 16:27:10.812500+00:00,-62,-11,-16
2021-10-27 16:27:10.843750+00:00,-62,-11,-16
2021-10-27 16:27:10.875000+00:00,-62,-11,-16
2021-10-27 16:27:10.906250+00:00,-63,-10,-16
2021-10-27 16:27:10.937500+00:00,-62,-10,-16
2021-10-27 16:27:10.968750+00:00,-62,-11,-15
2021-10-27 16:27:11+00:00,-62,-11,-15
2021-10-27 16:27:11.031250+00:00,-63,-11,-16
2021-10-27 16:27:11.062500+00:00,-63,-11,-16
2021-10-27 16:27:11.093750+00:00,-62,-11,-15
2021-10-27 16:27:11.125000+00:00,-62,-11,-16
2021-10-27 16:27:11.156250+00:00,-63,-11,-16
2021-10-27 16:27:11.187500+00:00,-62,-11,-15
2021-10-27 16:27:11.218750+00:00,-62,-11,-15
2021-10-27 16:27:11.250000+00:00,-62,-11,-15
2021-10-27 16:27:11.281250+00:00,-62,-10,-15
2021-10-27 16:27:11.312500+00:00,-62,-11,-16
2021-10-27 16:27:11.343750+00:00,-62,-11,-16
2021-10-27 16:27:11.375000+00:00,-63,-10,-15
2021-10-27 16:27:11.406250+00:00,-62,-11,-15
2021-10-27 16:27:11.437500+00:00,-62,-10,-15
2021-10-27 16:27:11.468750+00:00,-62,-10,-15
2021-10-27 16:27:11.500000+00:00,-61,-11,-16
2021-10-27 16:27:11.531250+00:00,-63,-12,-16
2021-10-27 16:27:11.562500+00:00,-63,-12,-15
2021-10-27 16:27:11.593750+00:00,-62,-12,-16
2021-10-27 16:27:11.625000+00:00,-62,-12,-15
2021-10-27 16:27:11.656250+00:00,-62,-12,-15
2021-10-27 16:27:11.687500+00:00,-61,-10,-15
2021-10-27 16:27:11.718750+00:00,-62,-10,-16
2021-10-27 16:27:11.750000+00:00,-62,-11,-15
2021-10-27 16:27:11.781250+00:00,-63,-11,-16
2021-10-27 16:27:11.812500+00:00,-62,-10,-15
2021-10-27 16:27:11.843750+00:00,-62,-10,-15
2021-10-27 16:27:11.875000+00:00,-62,-10,-15
2021-10-27 16:27:11.906250+00:00,-64,-10,-15
2021-10-27 16:27:11.937500+00:00,-66,-9,-16
2021-10-27 16:27:11.968750+00:00,-71,-8,-15
2021-10-27 16:27:12+00:00,-65,-9,-8
2021-10-27 16:27:12.031250+00:00,-63,-9,-4
2021-10-27 16:27:12.062500+00:00,-67,-8,-5
2021-10-27 16:27:12.093750+00:00,-65,-9,-3
2021-10-27 16:27:12.125000+00:00,-62,-11,8
2021-10-27 16:27:12.156250+00:00,-57,-9,9
2021-10-27 16:27:12.187500+00:00,-64,-6,9
2021-10-27 16:27:12.218750+00:00,-72,-8,9
2021-10-27 16:27:12.250000+00:00,-81,4,0
2021-10-27 16:27:12.281250+00:00,-72,2,-1
2021-10-27 16:27:12.312500+00:00,-67,1,0
2021-10-27 16:27:12.343750+00:00,-63,3,0
2021-10-27 16:27:12.375000+00:00,-57,0,6
2021-10-27 16:27:12.406250+00:00,-56,-9,7
2021-10-27 16:27:12.437500+00:00,-62,-6,7
2021-10-27 16:27:12.468750+00:00,-60,-8,7
2021-10-27 16:27:12.500000+00:00,-58,-13,8
2021-10-27 16:27:12.531250+00:00,-58,-15,8
2021-10-27 16:27:12.562500+00:00,-58,-18,6
2021-10-27 16:27:12.593750+00:00,-60,-20,6
2021-10-27 16:27:12.625000+00:00,-59,-22,6
2021-10-27 16:27:12.656250+00:00,-60,-23,10
2021-10-27 16:27:12.687500+00:00,-58,-23,12
2021-10-27 16:27:12.718750+00:00,-58,-23,12
2021-10-27 16:27:12.750000+00:00,-57,-24,13
2021-10-27 16:27:12.781250+00:00,-54,-25,11
2021-10-27 16:27:12.812500+00:00,-55,-25,14
2021-10-27 16:27:12.843750+00:00,-56,-22,18
2021-10-27 16:27:12.875000+00:00,-54,-21,16
2021-10-27 16:27:12.906250+00:00,-57,-19,22
2021-10-27 16:27:12.937500+00:00,-57,-18,25
2021-10-27 16:27:12.968750+00:00,-53,-15,25
2021-10-27 16:27:13+00:00,-59,-5,33
2021-10-27 16:27:13.031250+00:00,-60,-3,36
2021-10-27 16:27:13.062500+00:00,-58,-4,41
2021-10-27 16:27:13.093750+00:00,-48,-8,38
2021-10-27 16:27:13.125000+00:00,-48,-9,35
2021-10-27 16:27:13.156250+00:00,-48,-7,40
2021-10-27 16:27:13.187500+00:00,-52,-7,40
2021-10-27 16:27:13.218750+00:00,-42,-7,48
2021-10-27 16:27:13.250000+00:00,-39,-6,48
2021-10-27 16:27:13.281250+00:00,-36,-6,45
2021-10-27 16:27:13.312500+00:00,-41,-6,50
2021-10-27 16:27:13.343750+00:00,-48,-3,50
2021-10-27 16:27:13.375000+00:00,-48,0,51
2021-10-27 16:27:13.406250+00:00,-42,-1,50
2021-10-27 16:27:13.437500+00:00,-41,-2,48
2021-10-27 16:27:13.468750+00:00,-47,-3,44
2021-10-27 16:27:13.500000+00:00,-45,-4,45
2021-10-27 16:27:13.531250+00:00,-43,-2,59
2021-10-27 16:27:13.562500+00:00,-42,1,55
2021-10-27 16:27:13.593750+00:00,-36,0,47
2021-10-27 16:27:13.625000+00:00,-37,-3,47
2021-10-27 16:27:13.656250+00:00,-45,-3,48
2021-10-27 16:27:13.687500+00:00,-48,-2,48
2021-10-27 16:27:13.718750+00:00,-50,-3,44
2021-10-27 16:27:13.750000+00:00,-41,-4,49
2021-10-27 16:27:13.781250+00:00,-36,-5,50
2021-10-27 16:27:13.812500+00:00,-34,-4,51
2021-10-27 16:27:13.843750+00:00,-36,-4,52
2021-10-27 16:27:13.875000+00:00,-37,-5,50
2021-10-27 16:27:13.906250+00:00,-36,-4,51
2021-10-27 16:27:13.937500+00:00,-38,-5,50
2021-10-27 16:27:13.968750+00:00,-38,-7,51
2021-10-27 16:27:14+00:00,-37,-7,53
2021-10-27 16:27:14.031250+00:00,-32,-11,59
2021-10-27 16:27:14.062500+00:00,-35,-16,55
2021-10-27 16:27:14.093750+00:00,-34,-14,51
2021-10-27 16:27:14.125000+00:00,-29,-13,47
2021-10-27 16:27:14.156250+00:00,-27,-3,55
2021-10-27 16:27:14.187500+00:00,-49,1,43
2021-10-27 16:27:14.218750+00:00,-54,5,40
2021-10-27 16:27:14.250000+00:00,-47,2,39
2021-10-27 16:27:14.281250+00:00,-46,-1,41
2021-10-27 16:27:14.312500+00:00,-50,-4,43
2021-10-27 16:27:14.343750+00:00,-28,-3,69
2021-10-27 16:27:14.375000+00:00,-23,-6,70
2021-10-27 16:27:14.406250+00:00,-33,-8,49
2021-10-27 16:27:14.437500+00:00,-34,-7,46
2021-10-27 16:27:14.468750+00:00,-36,-3,51
2021-10-27 16:27:14.500000+00:00,-37,-3,53
2021-10-27 16:27:14.531250+00:00,-35,-5,54
2021-10-27 16:27:14.562500+00:00,-35,-5,52
2021-10-27 16:27:14.593750+00:00,-34,-5,52
2021-10-27 16:27:14.625000+00:00,-37,-4,53
2021-10-27 16:27:14.656250+00:00,-37,-5,51
2021-10-27 16:27:14.687500+00:00,-34,-4,51
2021-10-27 16:27:14.718750+00:00,-34,-4,51
2021-10-27 16:27:14.750000+00:00,-37,-5,53
2021-10-27 16:27:14.781250+00:00,-36,-5,51
2021-10-27 16:27:14.812500+00:00,-34,-3,51
2021-10-27 16:27:14.843750+00:00,-36,-3,50
2021-10-27 16:27:14.875000+00:00,-37,-4,50
2021-10-27 16:27:14.906250+00:00,-39,-6,51
2021-10-27 16:27:14.937500+00:00,-38,-7,50
2021-10-27 16:27:14.968750+00:00,-37,-5,49
2021-10-27 16:27:15+00:00,-40,-4,50
2021-10-27 16:27:15.031250+00:00,-41,-4,48
2021-10-27 16:27:15.062500+00:00,-41,-5,47
2021-10-27 16:27:15.093750+00:00,-45,-6,48
2021-10-27 16:27:15.125000+00:00,-44,-6,45
2021-10-27 16:27:15.156250+00:00,-41,-5,46
2021-10-27 16:27:15.187500+00:00,-43,-5,47
2021-10-27 16:27:15.218750+00:00,-43,-3,48
2021-10-27 16:27:15.250000+00:00,-40,-4,47
2021-10-27 16:27:15.281250+00:00,-46,-1,48
2021-10-27 16:27:15.312500+00:00,-45,0,49
2021-10-27 16:27:15.343750+00:00,-41,-1,47
2021-10-27 16:27:15.375000+00:00,-45,-2,45
2021-10-27 16:27:15.406250+00:00,-44,-5,45
2021-10-27 16:27:15.437500+00:00,-44,-8,45
2021-10-27 16:27:15.468750+00:00,-45,-9,43
2021-10-27 16:27:15.500000+00:00,-44,-8,48
2021-10-27 16:27:15.531250+00:00,-45,-9,50
2021-10-27 16:27:15.562500+00:00,-45,-6,45
2021-10-27 16:27:15.593750+00:00,-46,-4,43
2021-10-27 16:27:15.625000+00:00,-42,-2,46
2021-10-27 16:27:15.656250+00:00,-44,-4,46
2021-10-27 16:27:15.687500+00:00,-46,-4,46
2021-10-27 16:27:15.718750+00:00,-44,-5,47
2021-10-27 16:27:15.750000+00:00,-43,-5,46
2021-10-27 16:27:15.781250+00:00,-43,-4,47
2021-10-27 16:27:15.812500+00:00,-43,-3,48
2021-10-27 16:27:15.843750+00:00,-40,-2,47
2021-10-27 16:27:15.875000+00:00,-41,-4,48
2021-10-27 16:27:15.906250+00:00,-43,-4,48
2021-10-27 16:27:15.937500+00:00,-39,-5,46
2021-10-27 16:27:15.968750+00:00,-41,-5,46
2021-10-27 16:27:16+00:00,-44,-4,49
2021-10-27 16:27:16.031250+00:00,-43,-4,47
2021-10-27 16:27:16.062500+00:00,-42,-2,46
2021-10-27 16:27:16.093750+00:00,-50,-2,45
2021-10-27 16:27:16.125000+00:00,-48,-2,46
2021-10-27 16:27:16.156250+00:00,-44,-3,48
2021-10-27 16:27:16.187500+00:00,-42,-4,49
2021-10-27 16:27:16.218750+00:00,-43,-4,47
2021-10-27 16:27:16.250000+00:00,-44,-4,46
2021-10-27 16:27:16.281250+00:00,-45,-4,44
2021-10-27 16:27:16.312500+00:00,-44,-3,46
2021-10-27 16:27:16.343750+00:00,-44,-3,47
2021-10-27 16:27:16.375000+00:00,-41,-4,46
2021-10-27 16:27:16.406250+00:00,-42,-4,45
2021-10-27 16:27:16.437500+00:00,-44,-3,47
2021-10-27 16:27:16.468750+00:00,-43,-3,47
2021-10-27 16:27:16.500000+00:00,-43,-4,45
2021-10-27 16:27:16.531250+00:00,-44,-3,47
2021-10-27 16:27:16.562500+00:00,-43,-3,47
2021-10-27 16:27:16.593750+00:00,-43,-4,46
2021-10-27 16:27:16.625000+00:00,-43,-3,46
2021-10-27 16:27:16.656250+00:00,-43,-3,47
2021-10-27 16:27:16.687500+00:00,-43,-3,46
2021-10-27 16:27:16.718750+00:00,-43,-3,46
2021-10-27 16:27:16.750000+00:00,-44,-3,46
2021-10-27 16:27:16.781250+00:00,-44,-3,46
2021-10-27 16:27:16.812500+00:00,-43,-3,46
2021-10-27 16:27:16.843750+00:00,-43,-3,46
2021-10-27 16:27:16.875000+00:00,-45,-3,46
2021-10-27 16:27:16.906250+00:00,-44,-3,46
2021-10-27 16:27:16.937500+00:00,-43,-3,46
2021-10-27 16:27:16.968750+00:00,-44,-3,47
2021-10-27 16:27:17+00:00,-44,-3,46
2021-10-27 16:27:17.031250+00:00,-43,-4,46
2021-10-27 16:27:17.062500+00:00,-43,-4,46
2021-10-27 16:27:17.093750+00:00,-44,-3,46
2021-10-27 16:27:17.125000+00:00,-44,-3,46
2021-10-27 16:27:17.156250+00:00,-44,-3,46
2021-10-27 16:27:17.187500+00:00,-43,-4,46
2021-10-27 16:27:17.218750+00:00,-44,-4,46
2021-10-27 16:27:17.250000+00:00,-45,-4,46
2021-10-27 16:27:17.281250+00:00,-44,-3,46
2021-10-27 16:27:17.312500+00:00,-44,-4,46
2021-10-27 16:27:17.343750+00:00,-44,-3,46
2021-10-27 16:27:17.375000+00:00,-44,-4,46
2021-10-27 16:27:17.406250+00:00,-44,-4,46
2021-10-27 16:27:17.437500+00:00,-43,-3,46
2021-10-27 16:27:17.468750+00:00,-45,-4,46
2021-10-27 16:27:17.500000+00:00,-44,-4,46
2021-10-27 16:27:17.531250+00:00,-43,-3,47
2021-10-27 16:27:17.562500+00:00,-45,-4,46
2021-10-27 16:27:17.593750+00:00,-44,-4,46
2021-10-27 16:27:17.625000+00:00,-43,-3,46
2021-10-27 16:27:17.656250+00:00,-44,-3,46
2021-10-27 16:27:17.687500+00:00,-44,-4,46
2021-10-27 16:27:17.718750+00:00,-43,-3,46
2021-10-27 16:27:17.750000+00:00,-43,-4,46
2021-10-27 16:27:17.781250+00:00,-45,-4,46
2021-10-27 16:27:17.812500+00:00,-45,-5,46
2021-10-27 16:27:17.843750+00:00,-46,-4,45
2021-10-27 16:27:17.875000+00:00,-45,-3,45
2021-10-27 16:27:17.906250+00:00,-43,-2,46
2021-10-27 16:27:17.937500+00:00,-43,-2,46
2021-10-27 16:27:17.968750+00:00,-44,-4,46
2021-10-27 16:27:18+00:00,-43,-3,47
2021-10-27 16:27:18.031250+00:00,-45,-3,46
2021-10-27 16:27:18.062500+00:00,-45,-3,45
2021-10-27 16:27:18.093750+00:00,-45,-3,45
2021-10-27 16:27:18.125000+00:00,-43,-3,46
2021-10-27 16:27:18.156250+00:00,-43,-3,47
2021-10-27 16:27:18.187500+00:00,-44,-4,46
2021-10-27 16:27:18.218750+00:00,-44,-4,46
2021-10-27 16:27:18.250000+00:00,-44,-4,47
2021-10-27 16:27:18.281250+00:00,-43,-4,46
2021-10-27 16:27:18.312500+00:00,-44,-4,46
2021-10-27 16:27:18.343750+00:00,-44,-3,46
2021-10-27 16:27:18.375000+00:00,-44,-3,46
2021-10-27 16:27:18.406250+00:00,-43,-3,47
2021-10-27 16:27:18.437500+00:00,-43,-4,47
2021-10-27 16:27:18.468750+00:00,-42,-4,47
2021-10-27 16:27:18.500000+00:00,-43,-3,47
2021-10-27 16:27:18.531250+00:00,-44,-3,47
2021-10-27 16:27:18.562500+00:00,-43,-3,47
2021-10-27 16:27:18.593750+00:00,-43,-4,46
2021-10-27 16:27:18.625000+00:00,-43,-4,46
2021-10-27 16:27:18.656250+00:00,-44,-3,46
2021-10-27 16:27:18.687500+00:00,-44,-3,46
2021-10-27 16:27:18.718750+00:00,-43,-4,46
2021-10-27 16:27:18.750000+00:00,-43,-4,46
2021-10-27 16:27:18.781250+00:00,-43,-4,47
2021-10-27 16:27:18.812500+00:00,-43,-3,47
2021-10-27 16:27:18.843750+00:00,-43,-4,46
2021-10-27 16:27:18.875000+00:00,-43,-4,47
2021-10-27 16:27:18.906250+00:00,-44,-4,46
2021-10-27 16:27:18.937500+00:00,-43,-4,46
2021-10-27 16:27:18.968750+00:00,-44,-4,46
2021-10-27 16:27:19+00:00,-45,-4,46
2021-10-27 16:27:19.031250+00:00,-44,-4,46
2021-10-27 16:27:19.062500+00:00,-43,-4,46
2021-10-27 16:27:19.093750+00:00,-45,-4,46
2021-10-27 16:27:19.125000+00:00,-45,-4,45
2021-10-27 16:27:19.156250+00:00,-44,-4,46
2021-10-27 16:27:19.187500+00:00,-44,-4,46
2021-10-27 16:27:19.218750+00:00,-44,-4,46
2021-10-27 16:27:19.250000+00:00,-44,-4,46
2021-10-27 16:27:19.281250+00:00,-45,-4,45
2021-10-27 16:27:19.312500+00:00,-44,-5,46
2021-10-27 16:27:19.343750+00:00,-44,-4,46
2021-10-27 16:27:19.375000+00:00,-44,-4,46
2021-10-27 16:27:19.406250+00:00,-44,-4,46
2021-10-27 16:27:19.437500+00:00,-44,-4,46
2021-10-27 16:27:19.468750+00:00,-44,-3,46
2021-10-27 16:27:19.500000+00:00,-45,-4,46
2021-10-27 16:27:19.531250+00:00,-44,-4,46
2021-10-27 16:27:19.562500+00:00,-44,-4,46
2021-10-27 16:27:19.593750+00:00,-45,-4,45
2021-10-27 16:27:19.625000+00:00,-45,-4,45
2021-10-27 16:27:19.656250+00:00,-44,-4,46
2021-10-27 16:27:19.687500+00:00,-44,-4,46
2021-10-27 16:27:19.718750+00:00,-44,-4,46
2021-10-27 16:27:19.750000+00:00,-45,-4,45
2021-10-27 16:27:19.781250+00:00,-45,-4,45
2021-10-27 16:27:19.812500+00:00,-45,-4,45
2021-10-27 16:27:19.843750+00:00,-45,-4,45
2021-10-27 16:27:19.875000+00:00,-45,-4,46
2021-10-27 16:27:19.906250+00:00,-44,-3,46
2021-10-27 16:27:19.937500+00:00,-45,-4,46
2021-10-27 16:27:19.968750+00:00,-45,-4,45
2021-10-27 16:27:20+00:00,-44,-4,46
2021-10-27 16:27:20.031250+00:00,-44,-3,46
2021-10-27 16:27:20.062500+00:00,-44,-4,46
2021-10-27 16:27:20.093750+00:00,-43,-4,46
2021-10-27 16:27:20.125000+00:00,-45,-4,46
2021-10-27 16:27:20.156250+00:00,-44,-3,45
2021-10-27 16:27:20.187500+00:00,-43,-3,46
2021-10-27 16:27:20.218750+00:00,-44,-3,46
2021-10-27 16:27:20.250000+00:00,-44,-4,45
2021-10-27 16:27:20.281250+00:00,-44,-4,45
2021-10-27 16:27:20.312500+00:00,-44,-3,48
2021-10-27 16:27:20.343750+00:00,-44,-4,46
2021-10-27 16:27:20.375000+00:00,-43,-3,46
2021-10-27 16:27:20.406250+00:00,-43,-2,47
2021-10-27 16:27:20.437500+00:00,-43,-2,47
2021-10-27 16:27:20.468750+00:00,-44,-3,46
2021-10-27 16:27:20.500000+00:00,-43,-3,46
2021-10-27 16:27:20.531250+00:00,-44,-4,46
2021-10-27 16:27:20.562500+00:00,-45,-4,45
2021-10-27 16:27:20.593750+00:00,-45,-3,45
2021-10-27 16:27:20.625000+00:00,-44,-3,46
2021-10-27 16:27:20.656250+00:00,-44,-3,47
2021-10-27 16:27:20.687500+00:00,-44,-4,46
2021-10-27 16:27:20.718750+00:00,-44,-3,46
2021-10-27 16:27:20.750000+00:00,-44,-3,46
2021-10-27 16:27:20.781250+00:00,-43,-2,47
2021-10-27 16:27:20.812500+00:00,-43,-3,46
2021-10-27 16:27:20.843750+00:00,-45,-4,45
2021-10-27 16:27:20.875000+00:00,-44,-4,46
2021-10-27 16:27:20.906250+00:00,-43,-3,46
2021-10-27 16:27:20.937500+00:00,-43,-3,46
2021-10-27 16:27:20.968750+00:00,-44,-3,47
2021-10-27 16:27:21+00:00,-43,-3,47
2021-10-27 16:27:21.031250+00:00,-43,-3,46
2021-10-27 16:27:21.062500+00:00,-45,-3,46
2021-10-27 16:27:21.093750+00:00,-44,-3,46
2021-10-27 16:27:21.125000+00:00,-44,-3,46
2021-10-27 16:27:21.156250+00:00,-44,-4,46
2021-10-27 16:27:21.187500+00:00,-43,-3,46
2021-10-27 16:27:21.218750+00:00,-45,-4,46
2021-10-27 16:27:21.250000+00:00,-45,-4,45
2021-10-27 16:27:21.281250+00:00,-45,-3,45
2021-10-27 16:27:21.312500+00:00,-43,-3,46
2021-10-27 16:27:21.343750+00:00,-43,-3,46
2021-10-27 16:27:21.375000+00:00,-43,-3,47
2021-10-27 16:27:21.406250+00:00,-43,-4,47
2021-10-27 16:27:21.437500+00:00,-44,-3,46
2021-10-27 16:27:21.468750+00:00,-45,-3,46
2021-10-27 16:27:21.500000+00:00,-44,-3,46
2021-10-27 16:27:21.531250+00:00,-44,-2,46
2021-10-27 16:27:21.562500+00:00,-43,-3,46
2021-10-27 16:27:21.593750+00:00,-44,-3,46
2021-10-27 16:27:21.625000+00:00,-44,-4,46
2021-10-27 16:27:21.656250+00:00,-44,-4,46
2021-10-27 16:27:21.687500+00:00,-44,-4,46
2021-10-27 16:27:21.718750+00:00,-44,-3,46
2021-10-27 16:27:21.750000+00:00,-44,-3,46
2021-10-27 16:27:21.781250+00:00,-43,-3,47
2021-10-27 16:27:21.812500+00:00,-43,-3,47
2021-10-27 16:27:21.843750+00:00,-43,-3,47
2021-10-27 16:27:21.875000+00:00,-43,-3,47
2021-10-27 16:27:21.906250+00:00,-43,-3,47
2021-10-27 16:27:21.937500+00:00,-43,-2,46
2021-10-27 16:27:21.968750+00:00,-44,-3,46
2021-10-27 16:27:22+00:00,-43,-4,46
2021-10-27 16:27:22.031250+00:00,-43,-4,47
2021-10-27 16:27:22.062500+00:00,-43,-3,46
2021-10-27 16:27:22.093750+00:00,-44,-3,46
2021-10-27 16:27:22.125000+00:00,-43,-3,46
2021-10-27 16:27:22.156250+00:00,-43,-4,46
2021-10-27 16:27:22.187500+00:00,-43,-3,46
2021-10-27 16:27:22.218750+00:00,-43,-4,46
2021-10-27 16:27:22.250000+00:00,-45,-4,46
2021-10-27 16:27:22.281250+00:00,-44,-3,46
2021-10-27 16:27:22.312500+00:00,-43,-3,46
2021-10-27 16:27:22.343750+00:00,-44,-3,46
2021-10-27 16:27:22.375000+00:00,-44,-4,46
2021-10-27 16:27:22.406250+00:00,-45,-4,46
2021-10-27 16:27:22.437500+00:00,-45,-4,46
2021-10-27 16:27:22.468750+00:00,-44,-4,46
2021-10-27 16:27:22.500000+00:00,-44,-3,46
2021-10-27 16:27:22.531250+00:00,-45,-4,46
2021-10-27 16:27:22.562500+00:00,-45,-4,46
2021-10-27 16:27:22.593750+00:00,-45,-4,45
2021-10-27 16:27:22.625000+00:00,-45,-4,45
2021-10-27 16:27:22.656250+00:00,-44,-4,46
2021-10-27 16:27:22.687500+00:00,-43,-4,46
2021-10-27 16:27:22.718750+00:00,-43,-3,46
2021-10-27 16:27:22.750000+00:00,-44,-3,46
2021-10-27 16:27:22.781250+00:00,-44,-4,46
2021-10-27 16:27:22.812500+00:00,-44,-4,46
2021-10-27 16:27:22.843750+00:00,-45,-4,45
2021-10-27 16:27:22.875000+00:00,-44,-4,46
2021-10-27 16:27:22.906250+00:00,-43,-3,47
2021-10-27 16:27:22.937500+00:00,-43,-3,47
2021-10-27 16:27:22.968750+00:00,-44,-3,46
2021-10-27 16:27:23+00:00,-44,-4,46
2021-10-27 16:27:23.031250+00:00,-45,-4,45
2021-10-27 16:27:23.062500+00:00,-45,-4,45
2021-10-27 16:27:23.093750+00:00,-44,-4,46
2021-10-27 16:27:23.125000+00:00,-44,-3,46
2021-10-27 16:27:23.156250+00:00,-43,-3,46
2021-10-27 16:27:23.187500+00:00,-43,-2,46
2021-10-27 16:27:23.218750+00:00,-44,-3,46
2021-10-27 16:27:23.250000+00:00,-45,-5,45
2021-10-27 16:27:23.281250+00:00,-45,-5,45
2021-10-27 16:27:23.312500+00:00,-45,-4,46
2021-10-27 16:27:23.343750+00:00,-43,-3,47
2021-10-27 16:27:23.375000+00:00,-43,-3,47
2021-10-27 16:27:23.406250+00:00,-44,-3,46
2021-10-27 16:27:23.437500+00:00,-44,-3,46
2021-10-27 16:27:23.468750+00:00,-44,-4,46
2021-10-27 16:27:23.500000+00:00,-45,-4,45
2021-10-27 16:27:23.531250+00:00,-44,-4,46
2021-10-27 16:27:23.562500+00:00,-43,-4,47
2021-10-27 16:27:23.593750+00:00,-43,-3,46
2021-10-27 16:27:23.625000+00:00,-44,-3,46
2021-10-27 16:27:23.656250+00:00,-44,-3,46
2021-10-27 16:27:23.687500+00:00,-44,-4,46
2021-10-27 16:27:23.718750+00:00,-45,-4,46
2021-10-27 16:27:23.750000+00:00,-44,-4,46
2021-10-27 16:27:23.781250+00:00,-43,-4,46
2021-10-27 16:27:23.812500+00:00,-43,-3,46
2021-10-27 16:27:23.843750+00:00,-44,-3,46
2021-10-27 16:27:23.875000+00:00,-44,-3,46
2021-10-27 16:27:23.906250+00:00,-44,-4,46
2021-10-27 16:27:23.937500+00:00,-44,-4,46
2021-10-27 16:27:23.968750+00:00,-45,-4,45
2021-10-27 16:27:24+00:00,-43,-4,46
2021-10-27 16:27:24.031250+00:00,-43,-4,47
2021-10-27 16:27:24.062500+00:00,-43,-3,46
2021-10-27 16:27:24.093750+00:00,-44,-2,46
2021-10-27 16:27:24.125000+00:00,-43,-3,46
2021-10-27 16:27:24.156250+00:00,-44,-4,46
2021-10-27 16:27:24.187500+00:00,-45,-4,46
2021-10-27 16:27:24.218750+00:00,-44,-4,46
2021-10-27 16:27:24.250000+00:00,-44,-4,46
2021-10-27 16:27:24.281250+00:00,-44,-3,46
2021-10-27 16:27:24.312500+00:00,-44,-4,46
2021-10-27 16:27:24.343750+00:00,-44,-4,46
2021-10-27 16:27:24.375000+00:00,-44,-4,46
2021-10-27 16:27:24.406250+00:00,-44,-4,46
2021-10-27 16:27:24.437500+00:00,-45,-4,45
2021-10-27 16:27:24.468750+00:00,-45,-3,46
2021-10-27 16:27:24.500000+00:00,-45,-3,45
2021-10-27 16:27:24.531250+00:00,-45,-4,45
2021-10-27 16:27:24.562500+00:00,-45,-3,46
2021-10-27 16:27:24.593750+00:00,-45,-3,46
2021-10-27 16:27:24.625000+00:00,-44,-4,46
2021-10-27 16:27:24.656250+00:00,-45,-3,46
2021-10-27 16:27:24.687500+00:00,-44,-3,46
2021-10-27 16:27:24.718750+00:00,-44,-4,46
2021-10-27 16:27:24.750000+00:00,-45,-3,46
2021-10-27 16:27:24.781250+00:00,-45,-4,45
2021-10-27 16:27:24.812500+00:00,-44,-4,46
2021-10-27 16:27:24.843750+00:00,-44,-4,46
2021-10-27 16:27:24.875000+00:00,-43,-3,47
2021-10-27 16:27:24.906250+00:00,-43,-3,47
2021-10-27 16:27:24.937500+00:00,-42,-3,47
2021-10-27 16:27:24.968750+00:00,-43,-3,46
2021-10-27 16:27:25+00:00,-44,-3,46
2021-10-27 16:27:25.031250+00:00,-43,-3,47
2021-10-27 16:27:25.062500+00:00,-44,-3,46
2021-10-27 16:27:25.093750+00:00,-42,-3,47
2021-10-27 16:27:25.125000+00:00,-42,-3,47
2021-10-27 16:27:25.156250+00:00,-43,-3,46
2021-10-27 16:27:25.187500+00:00,-44,-4,46
2021-10-27 16:27:25.218750+00:00,-43,-3,47
2021-10-27 16:27:25.250000+00:00,-42,-4,47
2021-10-27 16:27:25.281250+00:00,-44,-4,46
2021-10-27 16:27:25.312500+00:00,-44,-3,47
2021-10-27 16:27:25.343750+00:00,-43,-3,47
2021-10-27 16:27:25.375000+00:00,-43,-4,47
2021-10-27 16:27:25.406250+00:00,-43,-4,47
2021-10-27 16:27:25.437500+00:00,-44,-3,46
2021-10-27 16:27:25.468750+00:00,-44,-4,46
2021-10-27 16:27:25.500000+00:00,-44,-4,46
2021-10-27 16:27:25.531250+00:00,-44,-3,46
2021-10-27 16:27:25.562500+00:00,-44,-3,46
2021-10-27 16:27:25.593750+00:00,-44,-3,46
2021-10-27 16:27:25.625000+00:00,-44,-4,46
2021-10-27 16:27:25.656250+00:00,-45,-4,45
2021-10-27 16:27:25.687500+00:00,-45,-4,46
2021-10-27 16:27:25.718750+00:00,-44,-4,46
2021-10-27 16:27:25.750000+00:00,-45,-4,46
2021-10-27 16:27:25.781250+00:00,-45,-4,46
2021-10-27 16:27:25.812500+00:00,-44,-4,45
2021-10-27 16:27:25.843750+00:00,-44,-4,46
2021-10-27 16:27:25.875000+00:00,-44,-3,46
